"series","Basec","BottomUpc","JPPc","OLSc","OLScv","WLSc","WLScv","MinTShrc","MinTShrcv"
145,15.8012149042175,15.8012149042175,327.271496125435,174.481571244317,182.915960399169,80.7082304388124,112.032956260146,16.2275302516187,16.3364479968177
146,64.306179748649,64.306179748649,157.23935832207,185.323656863149,190.562001888368,107.906043498566,131.105010859111,56.5655056503381,56.5758302540496
147,87.6352515885339,87.6352515885339,304.355413245027,197.945776131659,201.406176812395,140.860687909265,137.754164343816,83.6200716403795,83.4344093877078
148,21.6503233434846,21.6503233434846,280.77980417752,176.016354369422,182.881581945592,85.21500230392,111.235989026238,20.8448722219993,20.8687100792486
149,88.1347770124237,88.1347770124237,251.902532932105,402.311393122313,410.284505586721,180.464553765459,195.959797038673,88.5430595322194,88.380267031252
150,470.67241985975,470.67241985975,1088.41394812058,473.224805394447,467.349756902979,386.235036673102,371.331654982283,359.355975539043,356.65919054932
151,244.567339104922,244.567339104922,364.981360150519,385.590204708509,397.972448574546,238.360673254975,247.510841512915,221.485565773366,220.978662426944
152,400.551936631682,400.551936631682,577.934211321591,779.948750692874,775.027633479865,643.86191317823,635.279145084311,410.12504821281,409.327963685315
153,136.505622534659,136.505622534659,760.479154176688,736.65241911288,731.670634882566,561.822611153097,554.03273503609,138.270499634888,137.398878857688
154,1975.93227047081,1975.93227047081,5636.61850384739,1727.91837074669,1724.94220143672,1765.25275585526,1765.98659640479,1729.95353793012,1735.12264511964
155,66.299204301105,66.299204301105,959.109698198807,707.408163584802,701.399436766609,539.752978508732,524.479958703117,66.1895864773327,66.4558071603353
156,2544.64782692326,2544.64782692326,6889.89240824639,2184.36712120723,2185.40536441174,2266.67145601497,2264.65553921948,2033.15695686166,2005.5414900466
157,395.509587822103,395.509587822103,725.830778259116,855.224825307079,848.545656215179,681.054781887481,672.563133541933,406.879891828919,404.634058132994
158,240.485096543898,240.485096543898,376.864945948174,1170.96167762376,1170.23834467021,896.403942094716,885.657893517117,237.085954331793,236.222962550906
159,162.191646013505,162.191646013505,239.593312113981,1193.84421572495,1192.24149984822,904.259675699878,891.510267588583,159.359092132795,156.985754922413
160,3105.47929219307,3105.47929219307,10961.4162623738,2259.89077115679,2269.91934624411,2493.04813736039,2504.49479213338,1665.06950048838,2246.49361382628
161,8.60501734963839,8.60501734963839,205.344869026171,448.980642346775,459.076925517355,230.690997294386,245.623727418899,8.33862676889882,8.3808028185737
162,11.7390735519217,11.7390735519217,197.749891723432,449.517539056065,459.722640678054,231.070048723796,246.57284952841,10.9972689568283,10.9886309742408
163,9.63625099940601,9.63625099940601,197.951189065343,450.122950506428,459.041964754679,232.05096151918,245.077802342689,9.68430146428158,9.74095809642876
164,159.416959311871,159.416959311871,105.531732809881,305.526329264973,314.422820551113,228.049331570663,227.374363242846,160.019382461833,159.64984585476
165,43.2624826489086,43.2624826489086,351.17258270009,296.286591762718,304.758749167712,201.521469671215,209.088760547351,43.8404015575196,43.8407317406561
166,217.365996092598,217.365996092598,164.180360231005,338.542144631344,349.797437780453,266.96607902847,272.597051718834,216.900054237969,216.8637945261
167,271.761585796852,271.761585796852,365.562749782374,333.054636554218,344.363171459042,271.818299200155,289.382123392673,259.354651200753,259.746548892434
168,135.150641019429,135.150641019429,166.292513175319,291.723079050363,295.584239595736,220.472384540623,215.665155781263,136.093974950127,136.985065301446
169,1637.04344402949,1637.04344402949,3892.94766565245,1431.83653420981,1426.22534433106,1500.53698417756,1487.09182466919,995.428616440114,988.298856959209
170,95.8198878205433,95.8198878205433,207.125928858458,195.489743328714,210.212050109428,134.008134410923,174.815813255283,96.7068044277645,96.6966661319117
171,185.66333091521,185.66333091521,126.004139305173,220.619946517681,226.838497207993,182.651347480963,203.131922594622,172.092190833526,172.197773269579
172,293.206008016479,293.206008016479,506.856502340807,291.661346672385,308.088597327117,237.697251064202,286.156917984791,293.767474904046,294.065950951139
173,193.903699337984,193.903699337984,162.189910235715,234.996527298448,240.088974704559,204.606604042983,215.180672854022,193.625208254638,193.386160250589
174,126.928094147492,126.928094147492,182.178117502768,189.398599515542,197.304588482448,153.160726793473,176.380611542561,127.960688474754,128.367508780384
175,146.977827142245,146.977827142245,105.45696075056,205.260412132753,217.306069689363,163.044857816062,198.966315056741,145.698091272902,145.834525040213
176,510.979129116425,510.979129116425,1206.59931958958,461.018806438068,465.394398087037,467.586347282809,465.046126333013,464.152110814198,464.256470542157
177,542.05968148293,542.05968148293,971.04333299997,494.544493346881,489.158731548593,516.18685321263,497.869731043743,525.51478765208,520.458914508046
178,420.82817738978,420.82817738978,906.663360664865,459.859352109403,459.788734014157,443.963286524077,441.852459776007,532.900610806425,528.61420976008
179,402.333898343867,402.333898343867,731.692384300324,345.059178125272,343.879400077996,358.337163731242,356.856244535691,382.482545361246,383.035811435353
180,1648.31751526862,1648.31751526862,1506.16961709617,1069.43134691944,1081.04183389627,1189.57543411375,1211.54835338337,1647.54083045942,1647.16036432412
181,726.289943985622,726.289943985622,1762.57706350248,676.886665804812,679.59392831818,684.876375127506,692.855645616475,672.028176265513,672.684508712171
182,162.208429235605,162.208429235605,235.991809042916,238.342863703708,234.637701478072,215.513874699743,205.912367490309,163.615328906445,162.681421069517
183,158.264545049527,158.264545049527,111.425388221186,254.206661686082,255.075115354616,214.541480049269,220.494593973909,189.274924292008,189.229128393066
184,730.181894635824,730.181894635824,1821.42516089299,662.024005104802,660.208086929283,680.522357315882,672.483792116266,642.508883548745,627.476243895867
185,4.9968109470518,4.9968109470518,229.820622600411,309.407735306656,345.080673585662,59.3572912856119,99.4197801427589,4.34013900620539,4.32586769142154
186,1.34074496696918,1.34074496696918,237.803124068865,311.9811277751,347.429223878303,60.0584243957173,100.187839536847,1.30484012038496,1.32327012353986
187,156.275454014199,156.275454014199,276.598894610074,168.569794778866,180.32917941456,153.962146232226,172.095848582209,246.522283575521,245.995900457177
188,215.685902406756,215.685902406756,459.782003355042,202.564430053478,201.250926248628,231.516564891465,215.665720186486,258.58551218918,254.738628656551
189,412.846615798818,412.846615798818,551.590165241186,417.159964725651,431.446767804457,361.481564374791,401.646416521421,351.443124695443,351.446256187894
190,93.5073843409189,93.5073843409189,123.726255393513,121.927241374101,136.621637086169,109.480151663499,128.07362668932,109.945463087827,109.975802234543
191,995.985651120607,995.985651120607,1049.28959046862,913.353835290166,910.128483592364,909.091786609046,890.9322153211,980.806284340641,981.489985146495
192,602.588268204512,602.588268204512,591.010734400278,479.929867466711,482.097269704414,484.169931547614,461.185328554164,600.092224266179,599.894449688373
193,52.9053837474237,52.9053837474237,114.021140912583,99.2098693371741,117.769290651347,65.8914212751842,105.524060266475,53.6774315042662,53.6091798136503
194,359.178158900723,359.178158900723,485.504544549254,366.332789660849,382.162874861648,308.559421441717,349.927649991932,319.955993509993,320.739267855855
195,3.53437597647878,3.53437597647878,177.094108280047,168.33890016062,202.53743652876,28.2275528798861,98.6114066442548,3.57600593953454,3.57471697293472
196,16.2544828820041,16.2544828820041,132.003083447504,167.065268915811,200.12555886294,29.8396433541775,98.097035252072,16.2634294325348,16.2627755022573
197,58.4804248285248,58.4804248285248,55.5796393331033,184.120652131104,215.770752617019,60.984849259093,109.305227556428,47.1406354897186,47.147515815126
198,70.8981220801614,70.8981220801614,147.769853944592,233.383389733524,264.474419467738,89.4770257726565,148.565040776714,53.7337120158643,54.046540463816
199,20.1028478059233,20.1028478059233,117.644500827825,168.784441689899,202.75809350398,31.1135041770579,97.5705766921847,19.368082684689,19.3648081208529
1,17304.8115470143,15990.560591215,110161.506997775,14523.0974185971,17304.8115470143,10741.1004170431,17304.8115470143,11156.2401726853,17304.8115470143
2,8690.66248005803,8100.54513881622,41942.430438995,5510.67653622992,5316.55961158308,4919.999679353,4223.27228532953,4497.89638843763,7386.78249376377
3,4686.42915834401,4030.50172034351,22700.6513409235,2936.57793942278,3061.00933473919,2540.80812672108,2566.24680688857,2586.44926739232,2442.0324791831
4,1656.02080226365,3514.1975561626,6467.74043246802,3148.95287546873,3608.09422096585,2460.97118550508,4159.50408819902,2279.93209357733,2359.55125044942
5,10233.9810213869,20981.2944027702,28417.4711258991,16119.661608558,16320.5997092324,20316.1046540359,20310.8904208511,21021.6218248889,21414.7554489224
6,3731.4891287651,3779.58681996275,16048.1302702299,3025.27330562348,3337.29331853725,2289.74159560872,2714.84256805941,2306.12678061402,2771.91196440111
7,1874.97736738898,1630.77096659008,4051.45475730549,2490.76112212534,3018.34623099944,778.526785897001,2155.38940171669,673.821331987092,696.166578805742
8,4665.16270144138,4470.19096374333,14254.9077585204,3431.51242285419,3424.52837574785,2798.73468070249,2798.98919467429,2811.04953940312,2881.25284813409
9,6880.54343214292,6659.76497320475,22897.7823322254,4018.38236608413,3962.35710559133,3816.62197734583,3748.07119824551,3441.67757292434,5815.91339394961
10,1557.19670755321,1565.69739028874,4192.61218240309,1910.79723163817,1935.73590340928,1076.15594342033,1342.0908331003,987.250733091581,986.089461832365
11,2814.29152652104,4089.05434739345,7843.92137252077,2028.16525758857,2051.24445738579,2480.87007980402,2250.53443752752,2515.11237363219,2352.97713876261
12,2256.60704202311,2074.32056002129,8600.95093893833,1401.7373218393,1417.72026397867,1254.53415397143,1189.69811849798,1225.1996752158,1184.97029667475
13,1966.85376987092,2365.41962478571,6615.9010629614,1343.29646517493,1411.77157065249,948.063485975578,1058.32000563678,942.743517567372,1043.61107652733
14,1207.35828332645,1162.18786242973,1669.24996842823,1008.26897245283,1108.96226059617,730.350076700576,1423.49332428191,766.154814056549,753.223999002746
15,3027.29764807747,2154.53810798249,4016.37372348155,3376.92025518773,3394.70924759978,3187.03749290494,3100.08092518473,3069.74624250724,3113.44658397326
16,598.58660464891,2394.47700155815,3016.17314968886,925.341312141237,1055.89706917875,871.229642280024,1225.09716839191,580.114970664145,584.04769491549
17,24424.646125972,26158.4814239442,27759.473224945,23295.715338034,23378.3053755564,24985.6998901437,24846.2258480216,26280.7130935696,26403.61049907
18,516.44048908533,535.756125810448,1428.8638319083,1204.81092463486,1218.5329422008,513.684439231699,523.755693157236,400.411040370947,400.472238595501
19,3004.67138638688,3484.49496359004,11251.8864676359,2324.11854677745,2299.43325296966,1881.87045963898,1843.55055221553,2027.17931006686,2051.01304965288
20,3572.71205735433,3493.19174124806,10626.0360885335,2198.80215350937,2292.00025061452,1892.52939301029,1961.9589275471,1868.45722768844,2496.39505647562
21,1276.85730112233,1536.67921240939,3769.87082865108,1171.47460984552,1223.47059034532,1006.11507283388,1033.37555795909,1064.68827362106,1048.05891180363
22,692.042065067101,729.124150656791,1673.55388537284,987.527448383132,1055.10705477609,593.514758111516,871.785030276233,432.850366580996,430.226664647318
23,1201.88233264451,1303.04580306159,4097.9068196469,916.333725423142,1105.91302429108,564.4033298599,947.342782866226,565.550389543101,572.596939700266
24,351.245850560758,514.571671076028,583.496183773617,844.911432676266,995.977913716636,374.180489279296,862.307266577929,221.84853874187,222.310274635974
25,78.0137065676112,132.593597847011,547.513544890785,925.376222462767,1069.58312844547,223.816923809007,549.075303234075,68.1782047045152,68.5062982950333
26,4750.57770824514,4468.28869282918,16907.0958126609,3401.79913065118,3403.35242809275,2941.6249882559,2876.22688978418,2806.30575744656,2877.49618073516
27,17.6259594570476,15.5243480439991,2518.56768417208,2025.2095856726,2038.60981622109,848.464291407972,968.204430101352,13.5735345746486,13.6683245646735
28,7819.06932763688,6659.76497320475,22897.7823322254,4018.38236608413,3962.35710559133,3816.62197734583,3748.07119824551,3441.67757292434,5815.91339394961
29,1467.85838523191,1565.69739028874,4192.61218240309,1910.79723163817,1935.73590340928,1076.15594342033,1342.0908331003,987.250733091581,986.089461832365
30,2875.38628842779,4297.16988981609,9570.84508100283,2163.55591591421,2134.04848586589,2769.62859745721,2610.82571983611,2699.76568686812,2504.16163807265
31,292.332780447298,259.002476833867,1658.83683389933,1257.62047529893,1299.91402975037,734.399740954847,1013.46944554851,206.812421063013,208.806708560135
32,2641.46124067836,2074.32056002129,8600.95093893833,1401.7373218393,1417.72026397867,1254.53415397143,1189.69811849798,1225.1996752158,1184.97029667475
33,1805.20114032288,2365.41962478571,6615.9010629614,1343.29646517493,1411.77157065249,948.063485975578,1058.32000563678,942.743517567372,1043.61107652733
