"series","Basec","BottomUpc","JPPc","OLSc","OLScv","WLSc","WLScv","MinTShrc","MinTShrcv","EnergyScore_Optcv"
117,200.604750399881,200.604750399881,134.04610116036,174.891945514544,178.686574883077,180.483618755758,188.475297851664,188.198590172314,187.792590497842,4302.13257519669
118,63.1358401666431,63.1358401666431,52.6032622995346,103.271093267588,115.413375244527,71.3158606742491,108.020468775542,61.3722352163565,60.9217863953603,4300.41472347074
119,77.0936944893123,77.0936944893123,21.6504289476836,126.880620950321,137.694659444535,92.4461790703699,127.640820989871,76.2883534134739,76.2789692844369,4305.86096686102
120,139.370283250426,139.370283250426,142.17226745054,190.695297995084,201.909833753779,147.664152184013,181.533296135911,139.421338311676,139.733616357355,4337.94402655071
121,67.8098822739067,67.8098822739067,31.5213100776506,122.732471427585,132.974103469656,86.9574643191829,126.699214096978,67.1242233217746,67.2976742349327,4309.10163384074
122,67.8399954438238,67.8399954438238,51.3484131354463,103.77321051619,114.383057033836,73.6800594677096,109.889634959317,67.0912156528012,66.6001321728586,4301.84425525212
123,156.933908523791,156.933908523791,70.8366453087916,177.801583787744,185.948853153665,158.882684473184,182.82668741287,155.135742505375,155.069701997078,4300.99972829219
124,249.479937017845,249.479937017845,163.703763683286,218.321155909817,221.168623798808,225.248580678693,227.291185574901,225.670780733907,222.912252143942,4289.61516768877
125,502.774037944107,502.774037944107,407.498440141715,454.030677773477,457.219291831635,463.661533051737,470.310520633826,358.003400676899,359.229301769974,4307.74438503343
126,173.922979755008,173.922979755008,35.5933056197504,221.292999355852,229.100469781622,188.134631435232,203.108149003005,189.813542105091,189.508908419252,4312.49195820231
127,240.168911473721,240.168911473721,157.034468880585,244.705331002483,245.105547132362,240.224046756144,238.085041489089,251.890726930988,252.00031099058,4296.3564730899
128,13.8644597044516,13.8644597044516,135.153999551741,150.73726355638,161.503383453469,99.7830841364655,132.565590422134,14.0160158435932,14.0125701123502,4312.00532249116
129,60.9144968892867,60.9144968892867,88.2218456155189,158.239590058726,167.455634477253,111.321659712719,141.809971143505,60.3383710039911,60.3681137412659,4305.93003172597
130,300.247484497514,300.247484497514,214.266662051524,247.410681177736,261.884229353016,205.333181495478,247.985042798371,300.78540495493,300.691091790252,4325.45410267034
131,25.6310871903227,25.6310871903227,124.115166319399,156.499782803519,166.95114164996,102.510496601856,137.057058827872,25.9857469922733,26.1928147464006,4304.51604511788
132,1035.16909098967,1035.16909098967,886.73060135073,913.646412458964,916.13895937454,945.853067291413,951.097931199844,454.767927225119,454.344505471468,4312.37880194255
133,104.440441095895,104.440441095895,94.691407863941,167.943676668231,176.431338572287,135.322414555336,153.616132077706,103.71944962299,101.963817224342,4298.90692244445
134,1052.38653735815,1052.38653735815,1201.77498385889,986.06640736731,995.310698102335,991.25111316705,1016.8608302279,1059.08720747395,1060.89746471953,4348.40836576006
135,29.2492571700934,29.2492571700934,206.206373357501,258.623293985759,262.543759147432,170.599083142622,197.830460848838,29.2211974393777,29.6246643319405,4312.10325244311
136,208.792799652737,208.792799652737,288.782996588153,366.260961085531,371.406767072221,293.336728911302,324.624857339491,213.98877481927,215.584283713795,4296.58396642497
