"series","Basec","BottomUpc","JPPc","OLSc","OLScv","WLSc","WLScv","EnergyScore_Optcv"
69,49.0936035067481,49.0936035067481,65.6220058416801,43.6358459469003,43.6052970903149,38.0564839134703,56.9203732624108,64.563421166106
70,42.5549979534605,42.5549979534605,79.8231459685331,49.8806441299379,50.1099482637227,44.3142512436761,67.6753256794979,21.4919766463274
71,192.95986950804,192.95986950804,538.486188761584,213.905444710717,215.749263154301,190.543443994852,195.207787172175,60.946142310684
72,214.634730814343,214.634730814343,586.025989141965,217.958317740566,220.675259475728,197.525659172637,210.14746094783,154.757454324408
73,208.825994882105,208.825994882105,629.824979602274,286.994278590924,291.515561349109,239.394925540084,264.3819946948,242.24241290095
74,227.549273327893,227.549273327893,321.458496646966,149.903679924642,149.034941833975,176.162061382318,155.176969846961,298.844248912988
75,46.5322131336264,46.5322131336264,63.6843079127039,81.5302279068252,85.2505973598594,53.4317207749534,80.9016697019107,14.7951968249395
76,50.3128543877535,50.3128543877535,88.7294840456944,89.4451494133657,93.9357286295854,59.1329383752607,91.4532114325834,57.1187706571686
77,146.055146290033,146.055146290033,175.999097906193,100.424159748114,99.6581640594418,105.686459603173,92.1543950014905,112.414095035792
78,119.94588404489,119.94588404489,146.045390262143,111.800573114692,113.630032348972,95.1311581369504,91.6775021270648,44.9448238836263
79,93.3825478998813,93.3825478998813,194.087299672564,112.833509129869,115.35976736359,86.9152424612016,97.5823936476104,44.2709615095238
80,201.780189580786,201.780189580786,436.6954802227,138.133324769767,136.390209270535,152.949359302511,138.888632128602,147.051769609045
81,136.914181965002,136.914181965002,208.072571915698,105.420204914336,109.172668905241,94.263086224561,88.2352600522719,219.678329747127
82,203.369609714576,203.369609714576,234.490433550507,125.259168512783,125.289887021279,144.278246811697,117.20311355906,129.267792761821
83,110.141620635789,110.141620635789,300.353358838327,103.385668914546,111.227896783998,87.3350338301116,112.592336644152,42.0882179231444
84,31.7676765287746,31.7676765287746,14.1595531894432,67.8250425588919,75.1141837556183,32.8823960622091,65.2937011448468,6.62214892914139
85,18.7573208520185,18.7573208520185,36.1060319789026,72.7612005742393,79.4993636866053,37.9232029546991,70.9563317685381,19.7030855940342
86,39.761598105166,39.761598105166,99.0969564216752,76.6648002961853,85.3971012931149,52.0946348876058,87.5718314149183,51.7870299094751
87,163.349211237279,163.349211237279,318.790386255946,219.504647312785,222.451109730592,198.651081063653,230.982798824169,309.083344025557
88,23.0850763360163,23.0850763360163,66.4815841144919,76.1855708100227,83.9934889899935,44.769498713881,84.2240506550432,64.7483691319595
89,31.168671346863,31.168671346863,94.1597524637908,76.3861851607271,82.6553128447774,57.0859903290594,96.0706692462105,86.2042281358095
90,25.5570235680854,25.5570235680854,45.2512732920126,47.0205806306395,54.0244571443156,27.2885814160009,65.3966966480368,10.670793677896
91,26.9876826910212,26.9876826910212,2.20051849319423,39.6632559697261,46.4564608922849,18.2829780252817,58.0661191394459,4.54542500241386
